name,brand,street,zip,city,country,latitude,longitude,phone,email,website
Autohaus Böttche GmbH,OPEL,Brandenburger Strasse 58,14806,Bad Belzig,DE,52.1497595,12.6005079,033841  5610,info@autohaus-boettche.de,https://www.opel-boettche-bad-belzig.de/
Autohaus An der Spree GmbH,OPEL,Fürstenwalder Str.  8,15848,Beeskow,DE,52.1825653,14.2430998,03366  20221,,https://www.opel-spree-beeskow.de/
Autohaus Branig GmbH,OPEL,Berliner Str. 17,15907,Lübben,DE,51.944273,13.890947,03546  7174,branig@tiscali-dsl.de,https://www.opel-branig-luebben.de/
A & M Autohaus GmbH,OPEL,Göttliner Chaussee 30,14712,Rathenow,DE,52.61744,12.31206,03385  494910,evelin.schulz.ah-schulz@partner.renault.de,https://www.opel-a-m-rathenow.de/
Autohaus Töpfer GmbH,OPEL,Zaackoer Weg 34,15926,Luckau,DE,51.8685091,13.7263318,03544  504060,toepfer.luckau.verkauf1@net.opel.com,https://www.opel-toepfer-luckau.de/
DÜRKOP GmbH Filiale Frankfurt (Oder),OPEL,An der Autobahn 3,15236,Frankfurt (Oder),DE,52.3215817,14.5103155,0335  558630,info-frankfurtoder@duerkop.de,https://www.opel-duerkop-frankfurt.de/
Autohaus Dullin GmbH,OPEL,Berliner Str. 18,16866,Kyritz,DE,52.9378327,12.4074388,033971  8810,autohaus.dullin@t-online.de,https://www.opel-dullin-kyritz.de/
Autohaus Krebs GmbH,OPEL,Am Legefeld 1,39307,Genthin,DE,52.4177299,12.1617372,03933  803505,Krebs.Genthin.Verkauf1@net.opel.com,https://www.opel-krebs-genthin.de/
Autohaus Töpfer GmbH,OPEL,Gewerbepark 2,03222,Lübbenau/Spreewald,DE,51.8535157,13.9537832,03542  89500,,https://www.opel-toepfer-luebbenau.de/
Schwedter Autohaus GmbH,OPEL,Steinstr. 10,16303,Schwedt,DE,53.071395,14.2552263,03332  44090,,http://www.opel.de
Autohaus Böttche GmbH,OPEL,Dessauer Str. 277,06886,Wittenberg,DE,51.86576,12.6266411,03491  6250,,https://www.opel-boettche-wittenberg.de/
Autohaus Lemke GmbH,OPEL,Sonnenweg 1,16909,Wittstock,DE,53.1537214,12.477352,03394  41010,info@ahlemke.gmbh,https://www.opel-lemke-wittstock.de/
"Bäker & Ahlfeldt, Inhaber Detlef Ahlfeldt e.K.",OPEL,Rathenower Str. 2,39539,Havelberg,DE,52.8198104,12.0805083,039387  88736,,https://www.opel-baeker-ahlfeldt-havelberg.de/
Frank Utpott GmbH & Co. KG,OPEL,Am Bahndamm 25,17235,Neustrelitz,DE,53.3393133,13.0649088,03981  28630,,https://www.opel-utpott-neustrelitz.de/
Autohaus Meyer & Ziegler GmbH,OPEL,Schacksdorfer Str. 2,03238,Finsterwalde,DE,51.6244899,13.7178562,03531  65020,service@opel-finsterwalde.de,https://www.opel-meyer-ziegler-finsterwalde.de/
Autohaus Gläß GmbH & Co. KG,OPEL,Tangermünder Str. 5a,39576,Stendal,DE,52.5976038,11.8680555,03931  212216,Autohaus-Glaess@t-online.de,http://www.opel.de
Autohaus Wilk GmbH,OPEL,Krennewitzer Str. 8,03044,Cottbus,DE,51.782663,14.3206517,0355  878320,hagen.wilk.ah-wilk@de.nissan.biz,http://www.opel.de
A & M Autohaus Stendal GmbH,OPEL,Clausewitzstr. 2,39576,Stendal,DE,52.608384,11.842873,03931 701060,,https://www.opel-a-m-stendal.de/
Autohaus Koitz e. K. Inh. Uwe Koitz,OPEL,Sielower Landstraße 71,03044,Cottbus,DE,51.77846,14.32159,0355 860060,info-cottbus@autohaus-koitz.de,http://www.opel.de
Autohaus Böttche GmbH,OPEL,Coswiger Straße 3,39261,Zerbst,DE,51.96231,12.09997,03923  7500,info@ms-autohaus.de,https://www.opel-boettche-zerbst.de/
Genge Automobile GmbH & Co. KG,OPEL,Vetschauer Str. 62,03048,Cottbus,DE,51.7473546,14.3120195,0355  478470,info@genge-automobile.de,https://www.opel-genge-cottbus.de/
Autohaus Böttche GmbH,OPEL,Gadewitzer Weg 18,06773,Gräfenhainichen,DE,51.7258653,12.4315392,034953  3100,info@ms-autohaus.de,https://www.opel-boettche-graefenhainichen.de/
Autohaus Böttche GmbH,OPEL,Lutherstr. 34-37,06842,Dessau,DE,51.819866,12.2382009,0340  216520,info@ms-autohaus.de,https://www.opel-boettche-dessau.de/
Autohaus Maluche GmbH,OPEL,Gewerbering 7,04860,Torgau,DE,51.5545947,12.9641202,03421  73310,,https://www.opel-maluche-torgau.de/
Böttche Automobile GmbH,OPEL,Neustrelitzer Str. 124,17033,Neubrandenburg,DE,53.5242516,13.2612244,0395  367000,,https://www.opel-boettche-neubrandenburg.de/
Autohaus Huth GmbH,OPEL,Ernst-Thälmann-Str. 1,17335,Strasburg,DE,53.5057852,13.750005,039753  2880,,https://www.opel-huth-strasburg.de/
Autohaus Hannuschka GmbH,OPEL,Gewerbestr. 03,01983,Großräschen,DE,51.5795174,14.0301837,035753  2070,,https://www.opel-hannuschka-grossraeschen.de/
Autohaus Wilhelm Neustadt e. K.,OPEL,Westbogen 2,04910,Elsterwerda,DE,51.4660838,13.4978087,03533  51910,,https://www.opel-neustadt-elsterwerda.de/
Autohaus König GmbH,OPEL,Am Fuchsberg 52,39175,Heyrothsberge,DE,52.14146,11.74328,039292 69590,,http://www.opel.de
Autohaus Gotthard König GmbH,OPEL,AM FUCHSBERG 52,39175,HEYROTHSBERGE,DE,52.14146,11.74328,039292 69590,,http://www.opel.de
Autohaus Bothe e.K.,OPEL,Briesker Str. 30 A,01968,Senftenberg,DE,51.504536,13.9710333,03573  6699  0,,https://www.opel-bothe-senftenberg.de/
Autohaus Schlingmann GmbH,OPEL,Siegfried-Marcus-Str. 1,17192,Waren/Müritz,DE,53.52014,12.71777,03991  64400,verkauf@opel-schlingmann.de,https://www.opel-schlingmann-waren.de/
Rusche GmbH,OPEL,Rogätzer Str. 23,39326,Wolmirstedt,DE,52.2596745,11.6365003,039201  5690,webmaster@opel-rusche.de,https://www.opel-rusche-wolmirstedt.de/
Autohaus Gülden GmbH,OPEL,Dürener Str. 1,06749,Bitterfeld,DE,51.6255039,12.3244313,03493  30180,,https://www.opel-guelden-bitterfeld.de/
Autohaus Nordstadt GmbH,OPEL,Rothenseer Str. 23,39124,Magdeburg,DE,52.1573913,11.6537658,0391  509940,Info@Nordstadt-Magdeburg.de,https://www.opel-nordstadt-magdeburg.de/
Genge Automobile GmbH & Co. KG,OPEL,Westbahnstraße 2,03130,Spremberg,DE,51.5720333,14.367629,03563  39600,,https://www.opel-genge-spremberg.de/
Auto-Center Pfuhl GmbH,OPEL,Hallesche Str. 20,06749,Bitterfeld,DE,51.605598,12.292881,03493 60440,,https://www.opel-pfuhl-bitterfeld.de/
Autohaus Böttche GmbH,OPEL,Am Stremsgraben 1,39218,Schönebeck,DE,52.0281541,11.706922,03928  421660,,https://www.opel-boettche-schoenebeck.de/
Förster GmbH,OPEL,Senftenberger Str. 2-6,02991,Lauta,DE,51.4614757,14.0885223,035722  3640,,https://www.opel-foerster-lauta.de/
Autohaus Eilenburg GmbH,OPEL,Zscheppliner Landstr. 11,04838,Eilenburg,DE,51.4655286,12.6086188,03423  603565,,https://www.opel-autohaus-eilenburg.de/
Autohaus Calbe GmbH,OPEL,An der Hospitalstr. 11,39240,Calbe,DE,51.8990866,11.7577929,039291  4310,,https://www.opel-autohaus-calbe.de/
Autohaus Gute Fahrt GmbH,OPEL,Langenfelder Str. 2,06366,Köthen,DE,51.7436755,11.9469636,03496  505460,,https://www.opel-gute-fahrt-koethen.de/
Manfred Bennemann GmbH,OPEL,Bahnhofstr. 2a,06369,Radegast,DE,51.6560044,12.0873022,034978  21476,info@autohaus-bennemann.de,https://www.opel-bennemann-radegast.de/
Autohaus Tollensetal Zweigbetrieb Böttche Automobile GmbH,OPEL,Gewerbehof 4,17087,Altentreptow,DE,53.6862388,13.265648,03961  25850,,https://www.opel-boettche-altentreptow.de/
Autohaus Seifert GmbH & Co. KG,OPEL,Königstr. 65a,39116,Magdeburg,DE,52.086817,11.5683597,0391  636000,,https://www.opel-seifert-magdeburg.de/
Autohaus Gülden OHG,OPEL,Dr.-Helmut-Schreyer-Str. 2 - 4,04509,Delitzsch,DE,51.5127871,12.3388052,034202  8020,delitzsch@autohaus-guelden.de,https://www.opel-guelden-delitzsch.de/
Autohaus Rauhut GmbH,OPEL,Isenschnibber Chaussee 4,39638,Gardelegen,DE,52.536035,11.4041276,03907  80140,,https://www.opel-rauhut-gardelegen.de/
Autohaus Lach GmbH,OPEL,Friedensstr. 103,39619,Arendsee,DE,52.8825489,11.4903808,039384  2245,lachahar@aol.com,http://www.opel.de
Brinkmann GmbH,OPEL,Rösterweg 3,17153,Stavenhagen,DE,53.68709595055534,12.908813652827908,039954 3730,opel@autobrinkmann.de,https://www.opel-autobrinkmann-stavenhagen.de/
Rusche GmbH,OPEL,J.G.-Nathusius-Str. 2,39340,Haldensleben,DE,52.28031,11.43354,03904  668090,webmaster@opel-rusche.de,https://www.opel-rusche-haldensleben.de/
Autohaus Wilhelm Neustadt e. K.,OPEL,Hangstr. 28,04758,Oschatz / MT Merkwitz,DE,51.31803,13.09322,03525  51060,,https://www.opel-neustadt-oz.de/
Autohaus Möldgen GmbH & Co. KG,OPEL,Königsbrücker Str. 60,01558,Großenhain,DE,51.2993882,13.5820523,03522  51460,,https://www.opel-moeldgen-grossenhain.de/
Autohaus Alfred Schmidt OHG,OPEL,Goethestr. 12,19386,Lübz,DE,53.4583036,12.0425825,038731  5170,,https://www.opel-schmidt-luebz.de/
Autohaus Reinhard Aßmann GmbH,OPEL,Ueckermünder Str. 36,17367,Eggesin,DE,53.6847978,14.0800115,039779  2690,,https://www.opel-assmann-eggesin.de/
KFZ Brüning GmbH,OPEL,Kalistr. 5,06406,Bernburg,DE,51.776647,11.7437724,03471  32990,,https://www.opel-bruening-bernburg.de/
KFZ Brüning GmbH,OPEL,Am Steinbruch 7,39418,Staßfurt,DE,51.86722,11.60321,03925  329010,g.bruening@bruening-kfz.de,https://www.opel-bruening-stassfurt.de/
Autopark Borsdorf GmbH,OPEL,Leipziger Str. 49,04451,Borsdorf,DE,51.3484843,12.5440664,034291  89500,info@autoparkborsdorf.de,https://www.opel-borsdorf.de/
Autohaus Fritzsche GmbH,OPEL,Birkenweg 1,01936,Königsbrück,DE,51.264415,13.903999,035795  47486,,http://www.opel.de
ACO Autohaus Weißwasser - NL der AutoCenter Oberlausitz AG,OPEL,Industriestr. Ost 1,02943,Weißwasser/Oberlausitz,DE,51.4892273,14.6623641,035762  1560,,https://www.opel-aco-weisswasser.de/
Automobilzentrum Leipzig GmbH,OPEL,Torgauer Str. 108,04318,Leipzig,DE,51.3513887,12.4257527,0341  234940,,http://www.opel.de
"Ernst Dello GmbH & Co. KG, Parchim",OPEL,Heidefeld 2,19370,Parchim,DE,53.44109,11.83742,03871  68880,eppendorf@dello.de,https://www.opel-dello-parchim.de/
"Autohaus Dietrich, Inh. Tobias Dietrich e.K.",OPEL,Naundorfer Str. 7,06198,Salzatal OT Schwittersdorf,DE,51.4482,12.11369,034773  20216,,https://www.opel-dietrich-salzatal.de/
Autohaus Bosse OHG,OPEL,Wilhelmstr. 17,39649,Mieste,DE,52.4813957,11.2056202,039082  408,,https://www.opel-bosse-mieste.de/
Automobilzentrum Leipzig GmbH Filiale Großmann,OPEL,Äußere Leipziger Str. 82,04435,Schkeuditz,DE,51.3867463,12.2531197,034204  7777  0,uwe.scheiner@opel-amz.de,http://www.opel.de
Automobilzentrum Leipzig GmbH,OPEL,Waldstr. 87,04105,Leipzig,DE,51.3500667,12.3546641,0341  982120,,http://www.opel.de
Automobile Peter GmbH,OPEL,Trothaer Straße 39,06118,Halle (Halle-Trotha),DE,51.518918,11.955465,0345 524380,,http://www.opel.de
Autohaus Rank ZNL der Winter Automobilpartner GmbH & Co. KG,OPEL,Hohe Str. 8,01917,Kamenz,DE,51.2672161,14.1116003,03578  38250,info@opel-lausitz.de,https://www.opel-rank-kamenz.de/
Autohaus Reinhard Aßmann GmbH,OPEL,J.-F.-Böttger Str. 2,17389,Anklam,DE,53.838702,13.7199114,03971  29150,,https://www.opel-assmann-anklam.de/
AMS Burgenland GmbH,OPEL,Rudolf-Ernst-Weise-Str. 18,06112,Halle (Saale),DE,51.474008,11.98646,0345/2129210,,http://www.opel.de
Autohaus Gotthard König GmbH,OPEL,MERSEBURGER STR. 10,06110,HALLE,DE,51.472623,11.98302,0345 6141570,,http://www.opel.de
Autohaus König GmbH,OPEL,MERSEBURGER STR. 10,06110,HALLE,DE,51.472623,11.98302,0345 6141570,,https://www.opel-koenig-halle.de/
Automobilzentrum Leipzig GmbH,OPEL,Groitzscher Strasse 1-15,04179,Leipzig,DE,51.3302304,12.3199498,0341  490190,,http://www.opel.de
Automobilzentrum Leipzig GmbH,OPEL,Magdeborner Str. 12,04416,Wachau/Markkleeberg,DE,51.2817749,12.4261044,034297  7240,uwe.scheiner@opel-amz.de,http://www.opel.de
Autohaus H. Habich GmbH,OPEL,Ottostr. 3,06449,Aschersleben,DE,51.7693184,11.484601,03473  88803,,http://www.opel.de
Mundt Automobile GmbH & Co. KG,OPEL,Göttinger-Bogen 6,06126,Halle (Saale),DE,51.4757757,11.9013868,0345  55490  0,,https://www.opel-mundt-halle-saale.de/
Automobile Peter GmbH,OPEL,Göttinger Bogen 6,06126,Halle (Halle-Neustadt),DE,51.475715,11.901335,0345 554900,,http://www.opel.de
Automobilzentrum Halle GmbH,OPEL,Lauchstädter Straße 9b,06179,Halle-Angersdorf,DE,51.464598,11.912103,0345 1316790,,http://www.opel.de
Autohaus Böttche GmbH,OPEL,Friedrichstr. 65,39387,Oschersleben,DE,52.0305114,11.2391803,03949  94430,,https://www.opel-boettche-oschersleben.de/
Sachsengarage GmbH,OPEL,Südstr. 2,01640,Coswig,DE,51.1225785,13.5885774,03523  53660,Chris.wyrembeck@sachsengarage.de,https://www.opel-sachsengarage-coswig.de/
Autohaus Dresden GmbH,OPEL,Zur Wetterwarte 40,01109,Dresden,DE,51.1314262,13.7847139,0351  885520,,http://www.opel.de
Winter Automobilpartner GmbH   & Co. KG,OPEL,Gewerbering Süd 3,01900,Bretnig,DE,51.1590823,14.0521666,035955  4830,,https://www.opel-winter-bretnig.de/
Autohaus Dresden GmbH,OPEL,Kötzschenbroder Str. 141,01139,Dresden,DE,51.0880046,13.6794849,0351  839300,,http://www.opel.de
Automobile Peter GmbH,OPEL,Naumburger Straße 44,06217,Merseburg,DE,51.344481,11.989227,03461 56040,,http://www.opel.de
Mundt Autozentrum GmbH,OPEL,Naumburger Str. 44,06217,Merseburg,DE,51.3438386,11.9884821,03461  5604  0,juergen.hoffmann@opel-use.de,https://www.opel-mundt-merseburg.de/
Auto-Köhler GmbH,OPEL,Hauptstr. 35,04736,Waldheim,DE,51.0773148,13.0051457,034327  90222,,https://www.opel-koehler-waldheim.de/
Brinkmann GmbH,OPEL,Verbindungschaussee 8d,18273,Güstrow,DE,53.7967064663978,12.201465878786893,03843 234561,opel@brinkmannosterloh.de,https://www.opel-autobrinkmann-guestrow.de/
Autohaus Dresden GmbH,OPEL,Bremer Str. 18a,01067,Dresden,DE,51.06177,13.70272,0351  863030,info.bremerstrasse@autohaus-dresden.de,http://www.opel.de
Puschmann GmbH,OPEL,Zellsteig 2,01683,Nossen,DE,51.0419538,13.2816787,035242  62100,puschmann@auto-nossen.de,https://www.opel-puschmann-nossen.de/
Motorkraft GmbH Autohaus Schwerin-Medewege,OPEL,Eichholzstr. 88,19089,Crivitz,DE,53.5771924,11.6617842,03863  555936,,https://www.opel-motorkraft-crivitz.de/
Autohaus Mätschke GmbH,OPEL,Jagdweg 6,01159,Dresden,DE,51.0466448,13.7160557,0351 498140,,https://www.opel-maetschke-dresden-jagdweg.de/
"AH Richter,ZNL der Winter Automobilpartner GmbH   & Co KG",OPEL,Friedrich-List-Str. 3,01877,Bischofswerda,DE,51.1171257,14.1879221,03594  77690,,https://www.opel-richter-bischofswerda.de/
Autohaus Mätschke GmbH,OPEL,Kesselsdorfer Str. 248,01169,Dresden,DE,51.0392491,13.6519514,0351  413080,opel_maetschke@t-online.de,https://www.opel-maetschke-dresden.de/
Autohaus Hohlfeld- Niederl. d. ACO AutoCenter Oberlausitz AG,OPEL,Neusalzaer Str. 53,02625,Bautzen,DE,51.1627856,14.4287219,03591  31280,holger.teichmann@opel-hohlfeld.de,https://www.opel-hohlfeld-bautzen.de/
Autohaus Heuter GmbH Filiale Wilhemschacht,OPEL,Am Wilhelmschacht 15,04552,Borna,DE,51.1163358,12.4851038,03433 27110,,https://www.opel-heuter-borna.de/
Autohaus Thiede GmbH,OPEL,Büddenstedter Str. 6-12,38364,Schöningen,DE,52.1419111,10.974674,05352  1853,,https://www.opel-thiede-schoeningen.de/
Autohaus Dresden GmbH,OPEL,Possendorfer Str. 38/40,01217,Dresden,DE,51.0139641,13.7269842,0351  404010,info.bremerstrasse@autohaus-dresden.de,http://www.opel.de
Autohaus Henke- Niederl. der ACO AutoCenter Oberlausitz AG,OPEL,Jänkendorfer Str. 1,02906,Niesky,DE,51.285724,14.8178554,03588  25090,lothar.henke@aco-live.de,https://www.opel-henke-niesky.de/
Autohaus Scheffler GmbH,OPEL,Ahornstr. 2,09661,Hainichen,DE,50.9831484,13.107594,037207  5600,scheffler@autohaus-scheffler.de,http://www.opel.de
Autohaus Peter Engel e.K.,OPEL,Grüner Weg 12,29456,Hitzacker,DE,53.14197,11.04171,05862/6468,engel.peugeot@t-online.de,http://www.opel.de
Autohaus Carsten Neumann GmbH,OPEL,Am Fuchsberg 1,17438,Wolgast,DE,54.0479526,13.7520313,03836  2590,AHNeumann@t-online.de,https://www.opel-neumann-wolgast.de/
Autohaus Israel GmbH & Co. KG,OPEL,Dohnaer Str. 310,01257,Dresden,DE,50.9889692,13.812774,0351  28579  0,,http://www.opel.de
Autohaus Quedlinburg-West GmbH,OPEL,Westerhäuser Str. 23,06484,Quedlinburg,DE,51.7905003,11.1326868,03946  779160,AUTOHAUS_QUEDLINBURG-WEST_GMBH@T-ONLINE.DE,https://www.opel-quedlinburg.de/
Autohaus Friebel GmbH,OPEL,Dresdner Str. 103,01809,Heidenau,DE,50.9866163,13.8587256,03529  56940,,https://www.opel-friebel-heidenau.de/
Autohaus Scheffler GmbH,OPEL,Neusorger Str. 34,09648,Altmittweida,DE,50.9673655,12.979538,03727  94300,,http://www.opel.de
Mareike Zobjack GmbH,OPEL,Äußere Pillnitzer Straße 17,01796,Pirna,DE,50.980352,13.927627,03501-56040,,http://www.opel.de
Autohaus Rußig Arndt Rußig,OPEL,Wilhelm-Kaulisch-Str. 45,01844,Neustadt in Sachsen,DE,51.024025,14.2205766,03596  58590,,https://www.opel-russig-arndt-neustadt.de/
Ruhm Automobile GmbH,OPEL,Nebraer Tor 7,06268,Querfurt,DE,51.3735708,11.6007084,034771  73601,Ruhm-Automobile@t-online.de,https://www.opel-ruhm-querfurt.de/
Autozentrum Langendorf GmbH,OPEL,Weißenfelser Str. 25,06667,Weißenfels,DE,51.1855884,11.9662342,03443  393939,hartmut.gross@ah-azl.de,https://www.opel-langendorf-weissenfels.de/
Autohaus Hohlfeld-Niederl. der ACO AutoCenter Oberlausitz AG,OPEL,Am Pilzdörfel 29,02689,Sohland,DE,51.0545774,14.4044544,035936  3840,holger.teichmann@opel-hohlfeld.de,https://www.opel-hohlfeld-sohland.de/
"Ernst Dello GmbH & Co. KG, Schwerin",OPEL,Hagenower Str. 75,19061,Schwerin,DE,53.5993016,11.4161444,0385  302300,schwerin@dello.de,https://www.opel-dello-schwerin.de/
Autohaus Gerds GmbH,OPEL,Zum Rauhen Berg 16,18507,Grimmen,DE,54.1061248,13.0637585,038326  2848,gf@opel-gerds.de,https://www.opel-gerds-grimmen.de/
Autohaus Hans-Georg Lindemann e.Kfm. Inhaber Bernd Kölpien,OPEL,Friedrich-Heincke-Str. 54,19230,Hagenow,DE,53.4266146,11.1892697,03883  722044,,https://www.opel-lindemann-hagenow.de/
